,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
800,801,60,4,79.0,12798,2,0.0,2,4,2,1,2,3,5,4,8,5,1997,1997,2,3,14,0.0,0.0,2,4,6,3.0,3.0,4.0,6.0,462,4.0,0,154,6,4,2,5.0,616,1072,0,1,0,2,1,4,1,3,8,7,0.0,5.0,2.0,603,4.0,5.0,3,403,114,185,0,0,0,2.0,400,5,2008,6,5,200000
801,802,30,2,40.0,4800,2,0.0,1,2,2,1,1,5,5,4,6,7,1916,1990,2,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,3.0,197,4.0,0,999,6,5,2,4.0,1196,0,0,1,0,1,0,2,1,2,5,7,0.0,2.0,1.0,440,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2007,6,5,109900
802,803,60,4,63.0,8199,2,0.0,1,2,2,1,1,5,5,4,8,5,2005,2005,2,3,7,0.0,0.0,3,4,6,3.0,3.0,3.0,6.0,648,4.0,0,80,6,5,2,5.0,728,728,0,1,0,2,1,3,1,3,7,7,4.0,5.0,3.0,410,4.0,5.0,3,36,18,0,0,0,0,0.0,0,10,2008,6,5,189000
804,805,20,4,75.0,9000,2,0.0,1,2,2,1,1,5,5,4,6,5,1954,1954,2,3,5,0.0,0.0,2,4,3,2.0,3.0,1.0,3.0,812,4.0,0,124,6,3,2,5.0,1128,0,0,0,0,1,0,2,1,2,5,5,0.0,5.0,1.0,286,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2006,6,3,118000
805,806,20,4,91.0,12274,2,0.0,2,2,2,3,1,5,5,4,6,5,2008,2008,2,3,14,3.0,256.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1417,6,5,2,5.0,1428,0,0,0,0,2,0,3,1,4,6,7,0.0,5.0,2.0,554,4.0,5.0,3,0,60,0,0,0,0,0.0,0,7,2008,8,6,227680
806,807,80,4,75.0,9750,2,0.0,1,2,2,1,1,5,5,4,5,5,1967,1967,2,3,14,0.0,0.0,2,4,6,2.0,3.0,3.0,4.0,400,2.0,480,100,6,4,2,5.0,980,0,0,0,0,2,0,3,1,2,6,7,0.0,5.0,3.0,384,4.0,5.0,3,68,0,0,0,0,0,0.0,0,10,2006,6,5,135500
807,808,70,4,144.0,21384,2,0.0,1,2,2,1,1,5,5,4,8,6,1923,2004,2,3,5,0.0,0.0,2,4,3,2.0,3.0,4.0,6.0,1309,4.0,0,15,6,5,2,5.0,1072,504,0,2,0,1,1,3,1,3,6,7,3.0,5.0,2.0,528,4.0,5.0,3,0,312,0,0,0,0,0.0,0,5,2009,6,5,223500
808,809,80,4,85.0,13400,2,0.0,1,2,2,1,1,5,5,4,5,5,1966,1966,2,3,14,2.0,1047.0,2,4,3,2.0,3.0,3.0,4.0,516,1.0,128,380,6,3,2,5.0,1086,0,0,1,0,1,0,3,1,2,6,7,4.0,5.0,2.0,484,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2006,6,5,159950
809,810,75,2,90.0,8100,2,0.0,1,2,2,2,1,5,5,4,4,5,1898,1965,5,3,2,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,849,6,3,1,4.0,1075,1063,0,0,0,2,0,2,3,2,11,7,0.0,2.0,1.0,360,2.0,1.0,1,40,156,0,0,0,0,0.0,0,11,2009,6,5,106000
810,811,20,4,78.0,10140,2,0.0,1,2,2,1,1,5,5,4,6,6,1974,1999,5,3,10,2.0,99.0,2,4,3,2.0,3.0,1.0,4.0,663,3.0,377,0,6,2,2,5.0,1309,0,0,1,0,1,1,3,1,3,5,7,2.0,5.0,2.0,484,4.0,5.0,3,265,0,0,0,0,648,0.0,0,1,2006,6,5,181000
811,812,120,2,0.0,4438,2,0.0,1,2,2,1,1,5,5,5,6,5,2004,2004,2,3,14,2.0,169.0,3,4,6,3.0,3.0,4.0,6.0,662,4.0,0,186,6,5,2,5.0,848,0,0,1,0,1,0,1,1,3,4,7,4.0,5.0,3.0,420,4.0,5.0,3,140,0,0,0,0,0,0.0,0,6,2008,3,5,144500
812,813,20,1,66.0,8712,1,0.0,1,1,2,1,2,5,5,4,6,5,1952,1952,5,3,5,0.0,0.0,1,4,3,2.0,3.0,3.0,5.0,0,4.0,0,540,6,3,1,4.0,1044,0,0,0,0,1,0,2,1,1,4,7,0.0,4.0,1.0,504,4.0,5.0,1,0,0,0,0,0,0,2.0,54,6,2010,6,4,55993
813,814,20,4,75.0,9750,2,0.0,1,2,2,1,1,5,5,4,6,6,1958,1958,2,3,6,2.0,243.0,2,4,3,2.0,3.0,1.0,1.0,608,4.0,0,834,6,4,2,5.0,1442,0,0,0,0,1,1,4,1,2,7,7,0.0,5.0,2.0,301,4.0,5.0,3,0,0,275,0,0,0,2.0,500,4,2007,5,5,157900
814,815,50,4,45.0,8248,2,1.0,1,2,2,1,1,5,5,4,3,7,1918,1950,2,3,8,0.0,0.0,2,4,2,2.0,3.0,1.0,5.0,0,4.0,0,686,5,4,2,5.0,686,564,0,0,1,1,1,3,1,1,7,7,0.0,2.0,1.0,280,4.0,5.0,2,207,0,96,0,0,0,0.0,0,7,2006,6,5,116000
815,816,20,4,48.0,12137,2,0.0,3,2,2,4,1,5,5,4,6,5,1998,1998,2,3,14,2.0,442.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1649,6,5,2,5.0,1661,0,0,0,0,2,0,3,1,3,6,7,0.0,5.0,2.0,598,4.0,5.0,3,0,34,0,0,0,0,0.0,0,5,2010,6,5,224900
816,817,20,4,0.0,11425,2,0.0,2,2,2,2,1,5,5,4,6,6,1954,1954,2,3,12,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,486,4.0,0,522,6,4,2,5.0,1008,0,0,0,0,1,0,2,1,2,4,7,4.0,5.0,2.0,275,4.0,5.0,3,0,0,120,0,0,0,0.0,0,7,2006,6,5,137000
817,818,20,4,0.0,13265,2,0.0,2,2,2,4,1,5,5,4,6,5,2002,2002,5,3,15,2.0,148.0,3,4,6,3.0,3.0,1.0,6.0,1218,4.0,0,350,6,5,2,5.0,1689,0,0,1,0,2,0,3,1,3,7,7,4.0,5.0,2.0,857,4.0,5.0,3,150,59,0,0,0,0,0.0,0,7,2008,6,5,271000
818,819,80,4,80.0,8816,2,0.0,1,2,2,1,1,5,5,4,5,7,1971,1971,2,3,10,2.0,80.0,2,4,3,2.0,3.0,3.0,6.0,504,4.0,0,506,6,4,2,5.0,1052,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,440,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2010,6,5,155000
819,820,120,4,44.0,6371,2,0.0,2,2,2,1,1,5,5,5,6,5,2009,2010,2,3,14,3.0,128.0,3,4,6,3.0,3.0,2.0,6.0,733,4.0,0,625,6,5,2,5.0,1358,0,0,1,0,2,0,2,1,3,6,7,4.0,5.0,2.0,484,4.0,5.0,3,192,35,0,0,0,0,0.0,0,6,2010,8,6,224000
820,821,60,4,72.0,7226,2,0.0,2,2,2,4,1,5,5,4,8,5,2003,2003,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,798,6,5,2,5.0,798,842,0,0,0,2,1,3,1,3,6,7,0.0,5.0,2.0,595,4.0,5.0,3,0,45,0,0,0,0,0.0,0,6,2008,6,5,183000
821,822,20,2,60.0,6000,2,2.0,1,1,2,1,2,5,5,1,6,4,1953,1953,2,3,6,0.0,0.0,1,4,3,1.0,3.0,1.0,5.0,0,4.0,0,936,6,3,1,5.0,936,0,0,0,0,1,0,2,1,2,4,4,0.0,2.0,1.0,576,4.0,5.0,3,0,32,112,0,0,0,0.0,0,2,2009,6,5,93000
822,823,60,4,0.0,12394,2,0.0,2,2,2,2,1,5,5,4,8,5,2003,2003,2,3,14,0.0,0.0,3,4,6,3.0,3.0,4.0,5.0,0,4.0,0,847,6,5,2,5.0,847,886,0,0,0,2,1,3,1,3,7,7,4.0,6.0,3.0,433,4.0,5.0,3,100,48,0,0,0,0,0.0,0,10,2007,6,3,225000
823,824,50,4,60.0,9900,2,0.0,1,2,2,1,1,5,5,4,3,7,1940,1950,2,3,14,0.0,0.0,2,4,2,2.0,3.0,1.0,5.0,0,4.0,0,778,6,3,2,5.0,944,545,0,0,0,2,0,3,1,2,7,7,4.0,2.0,1.0,240,4.0,5.0,3,335,0,0,0,0,0,0.0,0,7,2009,6,5,139500
824,825,20,5,81.0,11216,2,0.0,1,2,2,1,1,5,5,4,6,5,2006,2006,2,3,14,0.0,0.0,3,4,6,3.0,4.0,1.0,5.0,0,4.0,0,1489,6,5,2,5.0,1489,0,0,0,0,2,0,3,1,3,7,7,4.0,5.0,2.0,776,4.0,5.0,3,0,140,0,0,0,0,0.0,0,6,2006,8,6,232600
825,826,20,4,114.0,14803,2,0.0,1,2,2,1,1,8,7,4,6,5,2007,2008,5,3,15,2.0,816.0,4,4,6,4.0,3.0,3.0,6.0,1636,4.0,0,442,6,5,2,5.0,2084,0,0,1,0,2,0,2,1,4,7,7,4.0,5.0,3.0,1220,4.0,5.0,3,188,45,0,0,0,0,0.0,0,6,2008,8,6,385000
826,827,45,2,50.0,6130,2,0.0,1,2,2,1,1,5,5,4,1,6,1924,1950,2,3,6,0.0,0.0,2,4,2,2.0,3.0,1.0,4.0,784,4.0,0,0,6,4,2,5.0,784,0,0,1,0,1,0,2,1,3,5,7,0.0,0.0,0.0,0,0.0,0.0,3,0,0,116,0,0,0,0.0,0,5,2008,6,5,109500
827,828,20,4,65.0,8529,2,0.0,2,2,2,1,1,5,5,4,6,5,2001,2001,2,3,14,0.0,0.0,3,4,6,3.0,3.0,1.0,6.0,20,4.0,0,1434,6,5,2,5.0,1434,0,0,0,0,2,0,3,1,3,6,7,3.0,5.0,2.0,527,4.0,5.0,3,290,39,0,0,0,0,0.0,0,4,2009,6,5,189000
828,829,60,4,0.0,28698,2,0.0,3,3,2,4,3,5,5,4,8,5,1967,1967,4,5,11,0.0,0.0,2,4,6,2.0,4.0,4.0,3.0,249,6.0,764,0,6,3,2,5.0,1160,966,0,0,1,2,1,3,1,2,7,4,0.0,5.0,3.0,538,4.0,5.0,3,486,0,0,0,225,0,0.0,0,6,2009,6,2,185000
829,830,160,5,24.0,2544,2,2.0,1,2,2,1,1,5,5,3,8,5,2005,2005,2,3,6,0.0,0.0,3,4,6,3.0,3.0,1.0,5.0,0,4.0,0,600,6,5,2,5.0,520,623,80,0,0,2,1,2,1,3,4,7,0.0,2.0,2.0,480,4.0,5.0,3,0,166,0,0,0,0,0.0,0,7,2006,6,5,147400
830,831,20,4,80.0,11900,2,0.0,2,2,2,2,1,5,5,4,6,5,1957,1957,2,3,10,2.0,387.0,2,4,3,2.0,3.0,1.0,1.0,1040,4.0,0,352,6,3,2,4.0,1392,0,0,1,0,1,1,3,1,2,6,7,4.0,5.0,2.0,458,4.0,5.0,3,0,0,0,0,192,0,0.0,0,6,2008,6,5,166000
831,832,160,5,30.0,3180,2,2.0,1,2,2,1,1,5,5,5,8,5,2005,2005,2,3,6,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,600,6,5,2,5.0,520,600,80,0,0,2,1,2,1,3,4,7,0.0,2.0,2.0,480,4.0,5.0,3,0,166,0,0,0,0,0.0,0,6,2006,6,5,151000
832,833,60,4,44.0,9548,2,0.0,2,2,2,4,1,5,5,4,8,6,2003,2003,2,3,14,2.0,223.0,3,4,6,3.0,3.0,1.0,6.0,483,4.0,0,458,6,5,2,5.0,941,888,0,1,0,2,1,3,1,3,7,7,3.0,5.0,2.0,613,4.0,5.0,3,192,39,0,0,0,0,0.0,0,1,2010,6,5,237000
833,834,20,4,100.0,10004,2,0.0,1,2,2,1,1,5,5,4,6,6,1964,1964,2,3,11,2.0,180.0,2,4,3,2.0,3.0,1.0,1.0,196,1.0,345,975,6,3,2,5.0,1516,0,0,0,0,1,1,3,1,2,6,7,0.0,5.0,2.0,472,4.0,5.0,3,0,0,0,0,152,0,0.0,0,2,2009,6,5,167000
834,835,20,4,75.0,7875,2,0.0,1,2,2,1,1,5,5,4,6,6,1961,1961,2,3,14,2.0,136.0,2,4,3,2.0,3.0,1.0,1.0,572,4.0,0,572,6,4,2,5.0,1144,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,456,4.0,5.0,3,0,0,0,0,0,0,0.0,0,9,2008,6,5,139950
835,836,20,4,60.0,9600,2,0.0,1,2,2,1,1,5,5,4,6,7,1950,1995,2,3,10,0.0,0.0,2,4,3,3.0,3.0,1.0,2.0,442,4.0,0,625,6,3,2,5.0,1067,0,0,0,0,2,0,2,1,3,4,4,0.0,5.0,1.0,436,4.0,5.0,3,290,0,0,0,0,0,0.0,0,2,2010,6,5,128000
836,837,30,2,90.0,8100,2,2.0,1,2,2,1,1,5,5,4,6,6,1948,1973,2,3,14,0.0,0.0,2,4,2,2.0,3.0,1.0,1.0,338,4.0,0,1221,6,4,2,5.0,1559,0,0,1,0,1,0,2,1,2,5,4,0.0,2.0,1.0,812,4.0,5.0,3,0,116,230,0,0,0,0.0,0,6,2007,5,5,153500
837,838,160,2,21.0,1680,2,0.0,1,2,2,1,1,5,5,3,8,5,1973,1973,2,3,10,2.0,158.0,2,4,3,2.0,3.0,1.0,2.0,330,4.0,0,153,6,3,2,5.0,483,504,0,1,0,1,1,2,1,2,5,7,0.0,2.0,1.0,264,4.0,5.0,3,0,0,0,0,0,0,0.0,0,11,2008,6,5,100000
838,839,20,4,75.0,9525,2,0.0,1,2,2,1,1,5,5,4,6,6,1995,2006,2,3,14,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,1099,6,5,2,5.0,1099,0,0,0,0,1,1,3,1,3,6,7,0.0,5.0,1.0,352,4.0,5.0,3,278,0,0,0,0,0,0.0,0,6,2008,6,5,144000
839,840,50,4,70.0,11767,2,0.0,1,2,2,1,1,5,5,4,3,6,1946,1995,2,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,352,4.0,0,416,6,5,2,5.0,768,432,0,0,0,1,0,3,1,2,6,7,0.0,2.0,1.0,240,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2008,6,5,130500
840,841,70,3,0.0,12155,2,0.0,2,2,2,1,1,5,5,4,8,8,1925,1950,2,3,5,0.0,0.0,2,4,2,2.0,3.0,1.0,2.0,156,4.0,0,516,6,3,1,5.0,810,672,0,0,0,2,0,4,1,1,7,7,0.0,2.0,1.0,400,4.0,5.0,2,0,0,254,0,0,0,0.0,0,3,2008,6,5,140000
841,842,70,2,60.0,10440,2,1.0,1,2,2,1,1,5,5,4,8,8,1904,2002,2,3,6,0.0,0.0,2,4,6,2.0,3.0,1.0,5.0,0,4.0,0,650,6,4,2,5.0,958,581,0,0,0,2,0,3,1,3,8,7,1.0,2.0,1.0,686,5.0,5.0,2,70,78,68,0,0,0,0.0,0,6,2008,6,5,157500
842,843,80,4,82.0,9020,2,0.0,1,2,2,1,1,5,5,4,5,7,1966,1966,2,3,10,2.0,183.0,2,4,3,2.0,3.0,4.0,1.0,312,6.0,539,276,6,3,2,5.0,1165,0,0,1,0,1,1,3,1,2,6,7,0.0,5.0,2.0,490,5.0,4.0,3,0,129,0,0,0,0,0.0,0,5,2008,6,5,174900
843,844,90,4,80.0,8000,2,0.0,1,2,2,2,1,1,5,2,6,4,1961,1961,2,3,12,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,1800,6,5,1,5.0,1800,0,0,0,0,2,0,6,2,2,10,7,0.0,0.0,0.0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,7,2007,6,5,141000
844,845,50,2,100.0,12665,2,1.0,2,2,2,1,1,1,5,4,3,8,1915,1950,2,3,5,0.0,0.0,2,4,2,2.0,3.0,2.0,5.0,0,4.0,0,876,6,4,2,5.0,876,540,0,0,0,1,1,4,1,2,7,7,4.0,2.0,1.0,720,4.0,5.0,3,418,0,194,0,0,0,0.0,0,6,2008,6,5,153900
845,846,85,4,0.0,16647,2,0.0,2,2,2,4,1,2,5,4,2,5,1975,1981,2,3,10,0.0,0.0,2,4,3,3.0,3.0,4.0,4.0,1390,4.0,0,0,6,3,2,5.0,1701,0,0,1,0,2,0,3,1,2,6,4,3.0,4.0,3.0,611,4.0,5.0,3,0,0,0,0,0,0,0.0,0,1,2007,6,5,171000
846,847,60,4,75.0,9317,2,0.0,1,2,2,1,1,5,5,4,8,5,1993,1993,2,3,10,2.0,137.0,3,4,6,3.0,3.0,1.0,4.0,513,4.0,0,227,6,5,2,5.0,1006,769,0,1,0,2,1,3,1,3,7,7,3.0,5.0,1.0,425,4.0,5.0,3,234,72,192,0,0,0,0.0,0,7,2009,6,5,213000
847,848,20,4,36.0,15523,2,0.0,2,2,2,4,1,5,5,4,6,6,1972,1972,2,3,11,0.0,0.0,2,4,3,2.0,3.0,3.0,2.0,460,4.0,0,404,6,5,2,5.0,864,0,0,1,0,1,0,3,1,2,5,7,2.0,5.0,1.0,338,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2009,6,5,133500
848,849,50,4,75.0,45600,2,0.0,3,1,2,1,1,5,5,4,3,8,1908,1997,2,3,5,0.0,0.0,2,4,2,2.0,3.0,1.0,5.0,0,4.0,0,907,6,3,2,5.0,1307,1051,0,0,0,3,0,5,1,2,10,7,4.0,2.0,1.0,360,2.0,5.0,3,486,40,0,0,175,0,0.0,0,9,2008,6,5,240000
849,850,80,4,80.0,9600,2,0.0,1,2,2,3,1,3,5,4,5,7,1976,1994,5,3,11,2.0,360.0,3,3,3,2.0,3.0,1.0,5.0,0,4.0,0,528,6,5,2,5.0,1094,761,0,0,0,2,1,3,1,2,7,7,3.0,5.0,2.0,512,4.0,5.0,3,113,100,0,0,0,0,0.0,0,8,2007,6,5,187000
850,851,120,2,36.0,4435,2,0.0,1,2,2,1,1,5,5,5,6,5,2003,2003,2,3,14,2.0,170.0,3,4,6,3.0,3.0,3.0,6.0,659,4.0,0,189,6,5,2,5.0,848,0,0,1,0,1,0,1,1,3,3,7,0.0,5.0,3.0,420,4.0,5.0,3,140,0,0,0,0,0,0.0,0,11,2007,6,5,131500
851,852,120,4,0.0,3196,2,0.0,1,2,2,1,1,5,5,5,6,5,2003,2003,2,3,14,2.0,40.0,3,4,6,3.0,3.0,4.0,5.0,0,4.0,0,1273,6,5,2,5.0,1456,0,0,0,0,2,0,2,1,3,7,7,3.0,5.0,3.0,400,4.0,5.0,3,143,20,0,0,0,0,0.0,0,5,2006,6,5,215000
852,853,75,4,53.0,7128,2,0.0,1,2,2,1,1,5,5,4,4,5,1941,1950,2,3,6,0.0,0.0,2,3,3,2.0,3.0,1.0,1.0,364,4.0,0,554,6,4,2,5.0,918,728,0,0,0,2,0,4,1,2,7,7,4.0,2.0,1.0,240,4.0,5.0,3,0,0,0,0,126,0,0.0,0,8,2007,6,5,164000
853,854,80,4,0.0,12095,2,0.0,2,2,2,2,1,5,5,4,5,6,1964,1964,2,3,10,2.0,115.0,2,3,3,2.0,3.0,4.0,1.0,564,4.0,0,563,6,3,2,5.0,1445,0,0,0,0,1,1,3,1,2,7,7,2.0,5.0,2.0,645,4.0,5.0,3,180,0,0,0,0,0,0.0,0,8,2009,6,5,158000
854,855,20,4,102.0,17920,2,0.0,1,2,2,1,1,5,5,4,6,4,1955,1974,5,3,11,0.0,0.0,2,4,3,2.0,3.0,2.0,4.0,306,2.0,1085,372,6,3,2,5.0,1779,0,0,1,0,1,1,3,1,2,6,7,4.0,5.0,1.0,454,4.0,5.0,3,0,418,0,0,312,0,0.0,0,7,2006,6,2,170000
855,856,20,4,0.0,6897,2,0.0,2,2,2,2,1,5,5,4,6,8,1962,2010,2,3,10,0.0,0.0,2,3,3,2.0,3.0,1.0,4.0,659,4.0,0,381,6,5,2,5.0,1040,0,0,1,0,1,1,3,1,2,6,7,0.0,2.0,1.0,260,4.0,5.0,3,0,104,0,0,0,0,0.0,0,4,2010,6,5,127000
856,857,80,4,0.0,10970,2,0.0,2,3,2,1,2,5,5,4,5,6,1978,1978,2,3,10,0.0,0.0,2,4,3,3.0,4.0,4.0,6.0,505,3.0,435,0,6,3,2,5.0,1026,0,0,1,0,1,0,3,1,2,5,7,0.0,2.0,1.0,576,4.0,2.0,3,0,0,34,0,0,0,0.0,0,10,2008,6,5,147000
857,858,60,4,65.0,8125,2,0.0,1,2,2,1,1,5,5,4,8,5,1994,1995,2,3,10,0.0,0.0,2,4,6,3.0,3.0,1.0,5.0,0,4.0,0,702,6,4,2,5.0,702,779,0,0,0,2,1,3,1,2,6,7,3.0,5.0,3.0,343,4.0,5.0,3,0,36,0,0,0,0,0.0,0,3,2009,6,5,174000
858,859,20,4,80.0,10400,2,0.0,1,2,2,1,1,5,5,4,6,5,1976,1976,2,3,10,2.0,189.0,2,4,3,3.0,3.0,1.0,5.0,0,4.0,0,1090,6,3,2,5.0,1370,0,0,0,0,2,0,3,1,2,6,7,3.0,5.0,2.0,479,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2009,6,3,152000
859,860,60,4,0.0,11029,2,0.0,2,2,2,2,1,9,5,4,8,7,1968,1984,2,3,10,2.0,220.0,2,4,3,2.0,3.0,2.0,2.0,619,4.0,0,435,6,3,2,5.0,1512,1142,0,1,0,2,1,4,1,3,9,7,4.0,5.0,1.0,619,4.0,5.0,3,0,65,0,0,222,0,0.0,0,8,2006,6,5,250000
860,861,50,4,55.0,7642,2,0.0,1,2,2,2,1,5,5,4,3,8,1918,1998,2,3,5,0.0,0.0,3,4,2,2.0,3.0,1.0,5.0,0,4.0,0,912,6,4,2,5.0,912,514,0,0,0,1,1,3,1,3,7,7,4.0,2.0,1.0,216,4.0,5.0,3,0,240,0,0,0,0,0.0,0,6,2007,6,5,189950
861,862,190,4,75.0,11625,2,0.0,1,2,2,1,1,5,5,1,6,4,1965,1965,5,3,10,0.0,0.0,2,4,6,2.0,3.0,2.0,2.0,841,4.0,0,198,6,5,2,5.0,1039,0,0,1,0,1,1,3,1,2,6,7,0.0,5.0,1.0,504,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2010,6,5,131500
862,863,20,4,81.0,9672,2,0.0,1,2,2,2,1,5,5,4,6,5,1984,1985,5,3,11,0.0,0.0,2,4,6,3.0,3.0,1.0,6.0,338,4.0,0,702,6,3,2,5.0,1097,0,0,0,0,2,0,3,1,2,6,7,0.0,5.0,1.0,480,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2010,6,5,152000
863,864,20,4,70.0,7931,2,0.0,1,2,2,1,1,5,5,4,6,5,1959,1959,5,3,11,0.0,0.0,2,4,3,2.0,3.0,1.0,2.0,1148,4.0,0,0,6,3,2,5.0,1148,0,0,1,0,1,0,3,1,2,6,7,0.0,5.0,1.0,672,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2009,6,5,132500
864,865,20,5,72.0,8640,2,0.0,1,2,2,1,1,5,5,4,6,5,2007,2008,2,3,14,0.0,0.0,3,4,6,4.0,3.0,1.0,5.0,0,4.0,0,1372,6,5,2,5.0,1372,0,0,0,0,2,0,3,1,3,6,7,0.0,5.0,3.0,529,4.0,5.0,3,0,140,0,0,0,0,0.0,0,5,2008,8,6,250580
865,866,20,4,0.0,8750,2,0.0,2,2,2,1,1,5,5,4,6,6,1970,1970,2,3,6,2.0,76.0,2,4,3,2.0,3.0,1.0,2.0,828,4.0,0,174,6,3,2,5.0,1002,0,0,1,0,1,0,3,1,2,5,7,0.0,2.0,1.0,902,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2009,6,5,148500
866,867,20,4,67.0,10656,2,0.0,2,4,2,1,1,5,5,4,6,5,2006,2007,2,3,14,3.0,274.0,3,4,6,3.0,3.0,3.0,5.0,0,4.0,0,1638,6,5,2,5.0,1646,0,0,0,0,2,0,3,1,3,6,7,4.0,5.0,2.0,870,4.0,5.0,3,192,80,0,0,0,0,0.0,0,11,2007,8,6,248900
867,868,20,4,85.0,6970,2,0.0,1,2,2,2,1,3,5,4,6,5,1961,1961,2,3,14,0.0,0.0,2,4,3,2.0,3.0,1.0,4.0,932,4.0,0,108,6,3,2,5.0,1120,0,0,1,0,1,1,3,1,1,5,7,0.0,5.0,2.0,544,4.0,5.0,3,168,0,0,0,0,0,2.0,400,5,2007,6,5,129000
868,869,60,4,0.0,14762,2,0.0,3,2,2,2,1,3,5,4,8,6,1948,1950,2,3,11,0.0,0.0,2,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0,6,4,2,5.0,1547,720,53,0,0,2,0,2,1,2,7,7,3.0,5.0,1.0,672,4.0,5.0,2,120,144,0,0,0,0,0.0,0,5,2006,6,5,169000
869,870,60,4,80.0,9938,2,0.0,1,2,2,1,1,5,5,4,8,5,1993,1994,2,3,6,2.0,246.0,3,4,6,3.0,3.0,1.0,6.0,750,4.0,0,300,6,5,2,5.0,1062,887,0,1,0,2,1,3,1,3,8,7,3.0,5.0,3.0,574,4.0,5.0,3,156,90,0,0,0,0,0.0,0,6,2010,6,5,236000
870,871,20,4,60.0,6600,2,0.0,1,2,2,1,1,8,5,4,6,5,1962,1962,5,3,6,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,894,6,4,1,5.0,894,0,0,0,0,1,0,2,1,2,5,7,0.0,2.0,1.0,308,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2009,6,5,109500
871,872,60,4,70.0,8750,2,0.0,1,2,2,1,1,5,5,4,8,5,1998,1998,2,3,14,2.0,116.0,2,4,6,3.0,3.0,1.0,6.0,505,4.0,0,299,6,5,2,5.0,804,878,0,0,0,2,1,3,1,3,7,7,0.0,5.0,2.0,523,4.0,5.0,3,0,77,0,0,0,0,0.0,0,6,2010,6,5,200500
872,873,20,4,74.0,8892,2,0.0,1,2,2,2,1,5,5,4,6,7,1953,1996,2,3,7,0.0,0.0,3,4,4,2.0,3.0,3.0,5.0,0,4.0,0,105,6,4,2,5.0,910,0,0,0,0,1,0,3,1,3,5,7,0.0,5.0,1.0,414,4.0,5.0,3,196,0,150,0,0,0,0.0,0,10,2008,6,5,116000
873,874,40,4,60.0,12144,2,0.0,1,2,2,1,1,5,5,4,6,7,1949,1950,2,3,10,0.0,0.0,3,4,3,2.0,3.0,1.0,1.0,375,4.0,0,457,6,4,2,5.0,1036,0,232,0,0,1,0,3,1,2,6,7,4.0,5.0,1.0,288,4.0,5.0,3,0,28,0,0,0,0,1.0,0,9,2009,6,5,133000
874,875,50,2,52.0,5720,2,0.0,1,2,2,1,1,1,5,4,3,6,1941,1950,2,3,5,0.0,0.0,2,4,3,2.0,3.0,1.0,5.0,0,4.0,0,676,6,5,2,5.0,676,455,0,0,0,1,1,3,1,2,5,7,0.0,2.0,1.0,200,4.0,5.0,3,26,0,0,0,0,0,0.0,0,8,2009,6,2,66500
