,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
880,881,20,4,60.0,7024,2,0.0,1,2,2,1,1,5,5,6,5,5,2005,2,3,14,0.0,2,4,6,4.0,4.0,1.0,4.0,4.0,0,110,6,4,2,5.0,1090,0,1090,1,0,1,1,1,2,5,7,0.0,3.0,2,450,4.0,5.0,3,0,49,0,0,0,0,0.0,0,6,2007,6,5,157000
881,882,50,4,44.0,13758,2,0.0,2,2,2,4,1,5,5,3,7,5,1990,2,3,10,117.0,3,3,3,3.0,3.0,2.0,3.0,4.0,0,254,6,5,2,5.0,1187,0,1717,0,0,2,1,1,3,7,7,3.0,2.0,2,400,4.0,5.0,3,168,36,0,0,0,0,0.0,0,4,2007,6,5,187500
882,883,60,4,0.0,9636,2,0.0,2,2,2,2,1,5,5,8,6,5,1992,2,3,14,0.0,2,4,6,3.0,3.0,1.0,5.0,4.0,0,808,6,4,2,5.0,808,0,1593,0,0,2,1,1,2,7,7,3.0,2.0,2,389,4.0,5.0,3,342,40,0,0,0,0,0.0,0,12,2009,6,5,178000
883,884,75,4,60.0,6204,2,0.0,1,1,2,1,1,5,5,7,4,5,1912,2,3,5,0.0,3,4,6,2.0,2.0,1.0,5.0,4.0,0,795,6,3,1,5.0,954,481,2230,1,0,1,0,1,2,10,7,0.0,1.0,1,440,4.0,4.0,3,0,188,0,0,0,0,0.0,0,3,2006,6,5,118500
884,885,20,4,65.0,7150,2,0.0,1,2,2,1,1,5,5,6,5,5,1967,2,3,10,60.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,460,6,3,2,5.0,892,0,892,0,0,1,0,1,2,5,7,0.0,2.0,1,288,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2009,6,5,100000
885,886,120,5,50.0,5119,2,0.0,2,2,2,4,1,5,5,6,9,5,1999,2,3,6,60.0,3,4,6,4.0,3.0,3.0,6.0,4.0,0,460,6,5,2,5.0,1709,0,1709,1,0,2,0,1,3,5,7,3.0,3.0,2,506,4.0,5.0,3,97,65,0,0,0,0,0.0,0,1,2008,7,2,328900
886,887,90,4,70.0,8393,2,0.0,1,2,2,2,1,5,5,6,5,5,1959,2,3,6,122.0,2,4,3,2.0,3.0,1.0,3.0,4.0,0,1098,6,5,2,5.0,1712,0,1712,0,0,2,0,2,2,8,7,0.0,3.0,2,588,4.0,5.0,3,272,54,0,0,0,0,0.0,0,6,2006,6,3,145000
887,888,50,4,59.0,16466,2,0.0,2,2,2,1,1,5,5,3,5,7,1955,2,3,6,0.0,2,3,6,2.0,3.0,1.0,5.0,4.0,0,816,6,3,2,5.0,872,0,1393,0,0,1,1,1,2,8,7,0.0,1.0,1,300,4.0,5.0,3,121,0,0,0,265,0,0.0,0,4,2008,6,5,135500
888,889,20,4,95.0,15865,2,0.0,2,2,2,1,2,5,5,6,8,6,1970,4,5,5,0.0,3,3,6,2.0,4.0,4.0,4.0,2.0,823,1043,6,5,2,5.0,2217,0,2217,1,0,2,0,1,3,8,7,3.0,1.0,2,621,4.0,5.0,3,81,207,0,0,224,0,0.0,0,10,2007,6,5,268000
889,890,20,4,128.0,12160,2,0.0,1,2,2,1,1,3,5,6,6,4,1953,5,3,5,90.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,481,6,5,2,5.0,1505,0,1505,1,0,1,0,1,2,6,7,3.0,2.0,2,505,4.0,5.0,3,0,0,0,162,0,0,0.0,0,2,2009,6,5,149500
890,891,50,4,60.0,8064,2,0.0,1,2,2,2,1,1,5,3,5,7,1949,2,3,6,0.0,2,3,3,2.0,3.0,2.0,5.0,4.0,0,672,6,5,2,5.0,672,0,924,0,0,1,0,1,2,6,7,1.0,1.0,2,576,4.0,5.0,3,0,0,0,0,0,0,2.0,2000,7,2007,6,5,122900
891,892,60,4,70.0,11184,2,0.0,1,2,2,1,1,5,5,8,6,5,1978,5,3,10,92.0,2,4,3,2.0,3.0,1.0,3.0,2.0,500,192,6,4,2,5.0,918,0,1683,0,0,2,1,1,2,7,7,3.0,2.0,2,440,4.0,5.0,3,243,0,0,0,0,0,0.0,0,7,2009,6,5,172500
892,893,20,4,70.0,8414,2,0.0,1,2,2,1,1,5,5,6,6,8,1963,5,3,10,0.0,2,4,3,2.0,3.0,1.0,6.0,4.0,0,396,6,3,2,5.0,1068,0,1068,0,1,1,0,1,2,6,7,0.0,2.0,1,264,4.0,5.0,3,192,0,0,0,0,0,0.0,0,2,2006,6,5,154500
893,894,20,4,0.0,13284,2,0.0,1,2,2,1,1,8,5,6,5,5,1954,2,3,11,0.0,2,4,6,3.0,3.0,2.0,2.0,4.0,0,319,6,3,2,5.0,1383,0,1383,1,0,1,0,1,2,6,7,4.0,1.0,1,354,4.0,5.0,3,511,116,0,0,0,0,0.0,0,6,2008,6,5,165000
894,895,90,4,64.0,7018,2,0.0,1,1,2,1,1,5,5,6,5,5,1979,2,3,11,0.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0,0,6,3,2,5.0,1535,0,1535,0,0,2,0,2,2,8,7,0.0,1.0,2,400,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2009,6,4,118858
895,896,60,4,71.0,7056,2,0.0,1,2,2,1,1,5,5,8,6,5,1963,5,3,10,415.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,380,6,3,2,5.0,983,0,1796,1,0,1,1,1,2,8,7,3.0,2.0,2,483,4.0,5.0,3,0,50,0,0,0,0,0.0,0,10,2008,6,5,140000
896,897,30,2,50.0,8765,2,1.0,1,2,2,1,1,5,5,6,4,6,1936,2,3,5,0.0,2,4,2,2.0,3.0,1.0,4.0,4.0,0,666,6,5,1,5.0,951,0,951,0,0,1,0,1,2,6,7,0.0,1.0,1,327,4.0,5.0,3,0,28,0,0,0,0,0.0,0,4,2006,6,2,106500
897,898,90,4,64.0,7018,2,0.0,1,2,2,1,1,3,5,8,5,5,1979,2,3,11,0.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0,0,6,3,2,5.0,1120,0,2240,0,0,2,0,2,2,12,7,0.0,1.0,2,528,4.0,5.0,3,154,0,0,0,0,0,0.0,0,6,2009,6,4,142953
899,900,20,4,65.0,6993,2,0.0,1,2,2,1,1,3,5,6,5,7,1961,2,3,11,0.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,447,6,3,2,5.0,1236,0,1236,0,0,1,0,1,2,6,7,3.0,1.0,1,288,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2006,6,5,135000
900,901,20,4,0.0,7340,2,0.0,2,2,2,1,1,5,5,6,4,6,1971,2,3,10,0.0,2,4,3,2.0,3.0,1.0,4.0,4.0,0,536,6,3,2,5.0,858,0,858,0,0,1,0,1,2,4,7,0.0,1.0,1,684,4.0,5.0,3,0,0,0,0,0,0,0.0,0,6,2007,6,5,110000
901,902,20,4,64.0,8712,2,0.0,2,2,2,1,1,5,5,6,5,7,1957,5,3,6,0.0,2,3,3,2.0,3.0,2.0,2.0,4.0,0,132,6,3,2,5.0,1306,0,1306,1,0,1,0,1,2,5,7,0.0,1.0,1,756,4.0,5.0,3,0,0,0,0,0,0,0.0,0,5,2009,6,5,153000
902,903,60,4,63.0,7875,2,0.0,1,2,2,1,1,5,5,8,7,5,2003,2,3,14,0.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,783,6,5,2,5.0,807,0,1509,0,0,2,1,1,3,8,7,4.0,3.0,2,393,4.0,5.0,3,0,75,0,0,0,0,0.0,0,7,2006,6,5,180000
903,904,20,4,50.0,14859,2,0.0,2,4,2,4,1,5,5,6,7,5,2006,5,3,14,27.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,1670,6,5,2,5.0,1670,0,1670,0,0,2,0,1,3,7,7,4.0,2.0,3,690,4.0,5.0,3,144,60,0,0,0,0,0.0,0,8,2006,8,6,240000
904,905,20,4,0.0,6173,2,0.0,2,2,2,1,1,5,5,6,5,6,1967,2,3,5,75.0,2,4,3,2.0,3.0,1.0,6.0,4.0,0,277,6,3,2,5.0,902,0,902,0,0,1,0,1,2,6,7,0.0,1.0,1,288,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2007,6,5,125500
905,906,20,4,80.0,9920,2,0.0,1,2,2,1,1,5,5,6,5,5,1954,2,3,10,110.0,2,4,3,2.0,3.0,1.0,1.0,3.0,290,412,6,3,2,5.0,1063,0,1063,1,0,1,0,1,2,6,7,0.0,2.0,1,280,4.0,5.0,3,0,0,164,0,0,0,0.0,0,2,2010,6,5,128000
906,907,20,4,116.0,13501,2,0.0,2,2,2,2,1,5,5,6,8,5,2006,2,3,14,208.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,1560,6,5,2,5.0,1636,0,1636,1,0,2,0,1,3,8,7,4.0,2.0,3,865,4.0,5.0,3,0,60,0,0,0,0,0.0,0,6,2007,6,5,255000
907,908,50,4,86.0,11500,2,0.0,2,2,2,1,1,5,5,3,7,7,1936,2,3,12,0.0,3,4,3,3.0,3.0,1.0,1.0,4.0,0,794,6,4,2,5.0,1020,0,2057,0,0,1,1,1,3,6,7,4.0,3.0,1,180,2.0,5.0,3,0,0,0,0,322,0,0.0,0,6,2006,6,5,250000
908,909,20,4,0.0,8885,2,0.0,2,3,2,1,2,5,5,6,5,5,1983,2,3,10,0.0,2,4,3,3.0,3.0,3.0,2.0,6.0,324,239,6,3,2,5.0,902,0,902,1,0,1,0,1,2,5,7,0.0,1.0,2,484,4.0,5.0,3,164,0,0,0,0,0,0.0,0,6,2006,6,5,131000
909,910,60,4,149.0,12589,2,0.0,3,2,2,1,1,5,5,8,6,5,2005,2,3,14,0.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,742,6,5,2,5.0,742,0,1484,0,0,2,1,1,3,8,7,4.0,3.0,2,390,4.0,5.0,3,36,24,0,0,0,0,0.0,0,6,2009,6,5,174000
910,911,90,4,80.0,11600,2,0.0,1,2,2,2,1,3,5,8,5,5,1960,2,3,6,361.0,2,4,3,2.0,3.0,1.0,1.0,4.0,0,662,6,3,2,4.0,1105,0,2274,0,0,2,0,2,2,12,7,0.0,1.0,2,480,4.0,5.0,3,0,0,0,0,0,0,0.0,0,1,2010,6,5,154300
911,912,20,4,0.0,9286,2,0.0,2,2,2,4,2,5,5,6,5,7,1977,2,3,11,0.0,2,4,3,3.0,4.0,3.0,4.0,4.0,0,1072,6,3,2,5.0,1268,0,1268,0,0,1,1,1,3,5,7,0.0,1.0,1,252,4.0,5.0,3,173,0,0,0,0,0,0.0,0,10,2009,6,5,143500
912,913,30,2,51.0,6120,2,0.0,1,2,2,1,1,5,5,6,5,7,1925,2,3,6,0.0,2,4,2,2.0,3.0,1.0,1.0,4.0,0,279,6,3,1,5.0,1015,0,1015,0,0,1,0,1,2,6,5,0.0,1.0,1,450,4.0,5.0,3,0,0,112,0,120,0,2.0,620,7,2006,6,2,88000
913,914,90,3,82.0,6270,2,0.0,1,4,2,1,1,5,5,8,5,6,1949,2,3,6,0.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,717,6,3,1,4.0,1001,0,2002,0,0,2,0,2,2,8,7,0.0,1.0,3,871,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2007,6,5,145000
914,915,160,5,30.0,3000,2,2.0,1,2,2,1,1,5,5,8,6,5,2009,2,3,14,76.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,318,6,5,2,5.0,612,0,1224,0,0,2,1,1,3,4,7,0.0,2.0,2,528,4.0,5.0,3,0,234,0,0,0,0,0.0,0,6,2009,8,6,173733
915,916,160,2,21.0,2001,2,0.0,1,2,2,1,1,5,5,8,4,5,1970,2,3,15,80.0,2,4,3,2.0,3.0,1.0,5.0,4.0,0,546,6,2,2,5.0,546,0,1092,0,0,1,1,1,2,6,7,0.0,1.0,1,286,4.0,5.0,3,0,0,0,0,0,0,0.0,0,1,2007,6,5,75000
916,917,20,1,50.0,9000,2,0.0,1,2,2,1,1,5,5,6,2,3,1949,2,3,2,0.0,2,4,3,2.0,3.0,3.0,2.0,4.0,0,430,6,3,1,4.0,480,0,480,1,0,0,0,1,2,4,7,0.0,1.0,1,308,4.0,5.0,3,0,0,0,0,0,0,0.0,0,10,2006,6,2,35311
917,918,20,4,0.0,17140,2,0.0,1,2,2,1,1,5,5,6,4,6,1956,2,3,14,0.0,2,4,3,2.0,3.0,1.0,4.0,4.0,0,75,6,5,2,4.0,1229,0,1229,0,0,1,0,1,2,6,7,0.0,2.0,1,284,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2009,6,5,135000
918,919,60,4,103.0,13125,2,0.0,2,2,2,2,1,5,5,8,7,5,1991,2,3,10,0.0,3,4,6,4.0,3.0,2.0,2.0,5.0,634,422,6,5,2,5.0,912,0,2127,1,0,2,1,1,3,8,7,3.0,2.0,3,833,4.0,5.0,3,72,192,224,0,0,0,0.0,0,11,2007,6,5,238000
919,920,20,4,87.0,11029,2,0.0,2,2,2,2,1,5,5,6,6,8,1958,5,3,6,0.0,4,4,3,3.0,3.0,1.0,4.0,1.0,411,245,6,5,2,5.0,1414,0,1414,1,0,1,0,1,2,6,5,3.0,1.0,2,601,4.0,5.0,3,0,51,0,0,190,0,0.0,0,5,2008,6,5,176500
920,921,60,4,70.0,8462,2,0.0,2,2,2,1,1,5,5,8,6,5,1994,2,3,10,105.0,3,3,6,3.0,4.0,1.0,6.0,4.0,0,114,6,5,2,5.0,936,0,1721,0,1,2,1,1,3,7,7,0.0,2.0,2,471,4.0,5.0,3,300,87,0,0,0,0,0.0,0,7,2007,6,5,201000
921,922,90,4,67.0,8777,2,0.0,1,2,2,1,1,3,5,3,5,7,1900,2,3,6,0.0,2,4,3,2.0,3.0,1.0,4.0,4.0,0,188,6,4,2,5.0,1272,0,2200,2,0,2,2,2,2,9,7,0.0,0.0,0,0,0.0,0.0,1,0,70,0,0,0,0,0.0,0,9,2008,6,5,145900
922,923,20,4,65.0,10237,2,0.0,1,2,2,1,1,4,5,6,6,5,2005,2,3,14,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,1288,6,5,2,5.0,1316,0,1316,0,0,2,0,1,3,6,7,4.0,3.0,2,397,4.0,5.0,3,100,0,0,23,0,0,0.0,0,10,2006,8,6,169990
923,924,120,4,50.0,8012,2,0.0,1,2,2,1,1,5,5,6,6,5,1993,2,3,11,0.0,3,4,6,3.0,3.0,1.0,3.0,5.0,841,598,6,5,2,5.0,1617,0,1617,1,0,2,0,1,3,5,7,2.0,2.0,2,533,4.0,5.0,3,0,69,0,0,0,0,0.0,0,7,2008,6,5,193000
924,925,20,4,79.0,10240,2,0.0,1,2,2,1,1,5,5,6,6,6,1980,2,3,11,157.0,2,3,3,3.0,3.0,1.0,2.0,3.0,1061,0,6,3,2,5.0,1686,0,1686,1,0,2,0,1,2,7,7,3.0,1.0,2,612,4.0,5.0,3,384,131,0,0,0,0,0.0,0,5,2006,6,5,207500
925,926,20,4,0.0,15611,2,0.0,2,2,2,2,1,5,5,6,5,6,1977,2,3,14,0.0,2,4,6,3.0,3.0,3.0,4.0,3.0,93,266,6,3,2,5.0,1126,0,1126,0,1,2,0,1,4,6,7,0.0,2.0,2,540,4.0,5.0,3,180,0,0,0,0,0,0.0,0,3,2008,6,2,175000
926,927,60,4,93.0,11999,2,0.0,1,2,2,1,1,5,5,8,8,5,2003,5,3,14,340.0,3,4,6,3.0,3.0,1.0,5.0,4.0,0,1181,6,5,2,5.0,1234,0,2374,0,0,2,1,1,4,10,7,4.0,3.0,3,656,4.0,5.0,3,104,100,0,0,0,0,0.0,0,5,2007,6,5,285000
927,928,60,4,0.0,9900,2,0.0,1,2,2,1,1,3,5,8,7,5,1968,2,3,6,342.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,280,6,4,2,5.0,1098,0,1978,0,0,2,1,1,2,9,7,4.0,2.0,2,486,4.0,5.0,3,0,43,0,0,0,0,0.0,0,4,2008,6,5,176000
928,929,20,4,0.0,11838,2,0.0,1,2,2,1,1,5,5,6,8,5,2001,5,3,14,0.0,3,4,6,3.0,3.0,3.0,5.0,4.0,0,1753,6,5,2,5.0,1788,0,1788,0,0,2,0,1,4,7,7,3.0,2.0,2,522,4.0,5.0,3,202,151,0,0,0,0,0.0,0,6,2009,6,5,236500
929,930,60,4,0.0,13006,2,0.0,2,2,2,2,1,5,5,8,7,5,1997,2,3,10,285.0,2,4,6,3.0,3.0,1.0,5.0,4.0,0,964,6,4,2,5.0,993,0,2236,0,0,2,1,1,3,8,7,3.0,3.0,2,642,4.0,5.0,3,0,0,0,0,0,0,0.0,0,11,2006,6,5,222000
930,931,20,4,73.0,8925,2,0.0,2,4,2,1,1,5,5,6,8,5,2007,2,3,14,0.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,1450,6,5,2,5.0,1466,0,1466,0,0,2,0,1,3,7,7,0.0,3.0,3,610,4.0,5.0,3,100,18,0,0,0,0,0.0,0,7,2009,6,5,201000
931,932,20,4,70.0,9100,2,0.0,1,2,2,1,1,5,5,6,5,6,1965,2,3,14,0.0,2,4,3,2.0,3.0,1.0,2.0,2.0,466,121,6,5,2,5.0,925,0,925,0,1,1,0,1,2,5,7,0.0,1.0,1,429,4.0,5.0,3,0,0,0,0,0,0,0.0,0,7,2009,6,5,117500
932,933,20,4,84.0,11670,2,0.0,2,2,2,2,1,7,5,6,9,5,2006,5,3,13,302.0,4,4,6,4.0,4.0,1.0,5.0,4.0,0,1905,6,5,2,5.0,1905,0,1905,0,0,2,0,1,4,8,7,4.0,3.0,3,788,4.0,5.0,3,0,191,0,0,0,0,0.0,0,3,2007,6,5,320000
933,934,20,4,63.0,8487,2,0.0,1,2,2,3,1,5,5,6,7,5,2004,2,3,14,210.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,1480,6,5,2,5.0,1500,0,1500,0,0,2,0,1,3,6,7,0.0,2.0,2,570,4.0,5.0,3,192,36,0,0,0,0,0.0,0,8,2009,6,5,190000
934,935,20,4,313.0,27650,2,0.0,3,4,2,1,2,9,5,6,7,7,1960,4,5,5,0.0,2,4,3,3.0,3.0,4.0,6.0,4.0,0,160,6,5,2,5.0,2069,0,2069,1,0,2,0,1,3,9,7,4.0,2.0,2,505,4.0,5.0,3,0,0,0,0,0,0,0.0,0,11,2008,6,5,242000
935,936,30,4,52.0,5825,2,0.0,2,2,2,1,1,5,5,6,4,5,1926,2,3,6,108.0,2,3,6,1.0,3.0,2.0,5.0,4.0,0,600,6,4,2,5.0,747,0,747,0,0,1,0,1,2,5,7,0.0,1.0,2,528,4.0,5.0,3,0,0,32,0,0,0,0.0,0,6,2006,6,5,79900
936,937,20,4,67.0,10083,2,0.0,1,2,2,1,1,5,5,6,7,5,2003,2,3,14,0.0,3,4,6,3.0,3.0,1.0,6.0,4.0,0,343,6,5,2,5.0,1200,0,1200,1,0,2,0,1,3,5,7,0.0,2.0,2,555,4.0,5.0,3,0,41,0,0,0,0,0.0,0,8,2009,6,5,184900
937,938,60,4,75.0,9675,2,0.0,1,2,2,1,1,5,5,8,7,5,2005,2,3,14,0.0,3,4,6,3.0,3.0,2.0,6.0,4.0,0,772,6,5,2,5.0,1113,0,1971,0,0,2,1,1,3,8,7,4.0,2.0,2,689,4.0,5.0,3,0,48,0,0,0,0,0.0,0,2,2009,6,5,253000
938,939,60,4,73.0,8760,2,0.0,1,2,2,1,1,5,5,8,7,5,2006,2,3,14,0.0,3,4,6,3.0,4.0,2.0,6.0,4.0,0,927,6,5,2,5.0,1391,0,1962,0,0,2,1,1,3,7,7,0.0,2.0,3,868,4.0,5.0,3,0,90,0,0,0,0,0.0,0,8,2006,8,6,239799
939,940,70,4,0.0,24090,2,0.0,1,2,2,1,1,5,5,8,7,7,1940,2,3,6,0.0,2,3,3,2.0,3.0,2.0,5.0,4.0,0,1032,6,5,2,5.0,1207,0,2403,0,0,2,0,1,2,10,7,3.0,1.0,1,349,4.0,5.0,3,56,0,318,0,0,0,0.0,0,6,2010,5,5,244400
940,941,90,4,55.0,12640,2,0.0,2,2,2,1,1,5,5,6,6,5,1976,2,3,11,0.0,2,4,3,2.0,3.0,4.0,1.0,3.0,396,396,6,3,2,5.0,1728,0,1728,0,0,2,0,2,2,8,7,0.0,1.0,2,574,4.0,5.0,3,40,0,0,0,0,0,0.0,0,7,2006,6,5,150900
941,942,60,4,0.0,8755,2,0.0,2,2,2,3,1,7,5,8,7,5,1999,2,3,14,298.0,3,4,6,3.0,3.0,1.0,4.0,4.0,0,220,6,5,2,5.0,1022,0,2060,1,0,2,1,1,3,8,7,3.0,2.0,2,390,4.0,5.0,3,0,0,0,168,0,0,0.0,0,6,2009,6,5,214000
942,943,90,4,42.0,7711,2,0.0,2,2,2,1,1,5,5,6,4,3,1977,2,3,6,0.0,2,4,6,3.0,3.0,4.0,6.0,4.0,0,0,6,3,2,5.0,1440,0,1440,2,0,2,0,2,2,8,7,0.0,0.0,0,0,0.0,0.0,1,321,0,0,0,0,0,0.0,0,8,2007,1,2,150000
943,944,90,4,100.0,25000,2,0.0,1,3,2,1,1,5,5,6,5,4,1967,2,3,11,0.0,2,4,3,2.0,3.0,3.0,5.0,4.0,0,1632,6,3,2,5.0,1632,0,1632,0,0,2,0,2,2,8,7,0.0,1.0,2,576,4.0,5.0,2,0,0,0,0,0,0,0.0,0,6,2007,6,5,143000
944,945,20,4,0.0,14375,2,0.0,2,2,1,4,1,5,5,5,6,6,1958,2,3,10,541.0,2,4,3,2.0,3.0,1.0,6.0,2.0,354,354,6,4,2,4.0,1344,0,1344,0,1,1,0,1,3,7,7,4.0,2.0,2,525,4.0,5.0,3,0,118,0,0,233,0,0.0,0,1,2009,5,2,137500
945,946,50,2,98.0,8820,2,0.0,1,2,2,2,1,5,5,3,5,6,1890,5,3,14,0.0,2,4,2,2.0,3.0,1.0,3.0,4.0,0,0,6,3,2,5.0,1188,120,1869,0,0,1,0,1,2,7,7,0.0,1.0,2,456,4.0,5.0,3,48,0,244,0,0,0,0.0,0,9,2009,6,5,124900
946,947,80,4,70.0,8163,2,0.0,1,2,2,1,1,5,5,5,5,6,1959,2,3,10,128.0,2,3,3,2.0,3.0,3.0,4.0,1.0,294,102,6,3,2,5.0,1144,0,1144,1,0,1,0,1,2,6,7,3.0,2.0,1,796,4.0,5.0,3,86,0,0,0,0,0,0.0,0,3,2006,6,5,143000
947,948,20,4,85.0,14536,2,0.0,1,2,2,1,1,5,5,6,8,5,2002,5,3,14,236.0,3,4,6,3.0,3.0,3.0,6.0,4.0,0,316,6,5,2,5.0,1629,0,1629,1,0,2,0,1,3,9,7,4.0,3.0,3,808,4.0,5.0,3,0,252,0,0,0,0,0.0,0,11,2007,6,5,270000
948,949,60,4,65.0,14006,2,0.0,2,2,2,1,1,5,5,8,7,5,2002,2,3,14,144.0,3,4,6,3.0,3.0,0.0,5.0,4.0,0,936,6,5,2,5.0,936,0,1776,0,0,2,1,1,3,7,7,3.0,2.0,2,474,4.0,5.0,3,144,96,0,0,0,0,0.0,0,2,2006,6,5,192500
949,950,20,4,78.0,9360,2,0.0,1,2,2,1,1,5,5,6,6,7,1972,5,3,11,0.0,2,4,3,2.0,3.0,1.0,4.0,4.0,0,179,6,3,2,5.0,1381,0,1381,1,0,1,1,1,3,5,7,3.0,2.0,2,676,4.0,5.0,3,0,0,0,0,0,0,0.0,0,3,2010,6,5,197500
950,951,20,4,60.0,7200,2,0.0,1,2,2,1,1,5,5,6,5,8,1950,2,3,14,0.0,2,4,3,2.0,3.0,1.0,4.0,1.0,149,317,6,4,2,5.0,864,0,864,1,0,1,0,1,3,5,7,0.0,2.0,2,720,4.0,5.0,3,194,0,0,0,0,0,0.0,0,7,2007,6,5,129000
951,952,20,3,60.0,7800,2,0.0,1,2,2,2,1,5,5,6,5,5,1965,2,3,14,0.0,2,4,3,2.0,3.0,1.0,2.0,4.0,0,187,6,4,2,5.0,965,0,965,1,0,1,0,1,2,6,7,0.0,1.0,1,300,4.0,5.0,3,421,0,0,0,0,0,0.0,0,7,2006,6,2,119900
952,953,85,4,60.0,7200,2,0.0,1,2,2,1,1,5,5,2,5,8,1972,2,3,10,0.0,2,3,3,3.0,3.0,3.0,6.0,4.0,0,108,6,4,2,5.0,768,0,768,0,1,1,0,1,2,5,7,0.0,3.0,1,396,4.0,5.0,3,192,0,0,0,0,0,0.0,0,4,2009,6,5,133900
953,954,60,4,0.0,11075,2,0.0,2,2,2,1,2,5,5,8,5,4,1969,2,3,10,232.0,2,4,3,2.0,3.0,3.0,4.0,3.0,193,29,6,5,2,5.0,1168,0,1968,0,1,2,1,1,2,7,4,1.0,2.0,2,530,4.0,5.0,3,305,189,0,0,0,0,2.0,400,9,2008,6,5,172000
954,955,90,4,35.0,9400,2,0.0,2,2,2,4,1,5,5,2,6,5,1975,4,5,11,250.0,2,4,3,3.0,4.0,4.0,6.0,4.0,0,0,6,3,2,5.0,980,0,980,0,2,2,0,0,2,4,7,0.0,0.0,0,0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,10,2006,6,1,127500
955,956,90,3,82.0,7136,2,0.0,2,4,2,1,1,5,5,8,6,6,1946,2,3,6,423.0,2,4,3,3.0,3.0,1.0,1.0,4.0,0,495,6,3,1,3.0,979,0,1958,0,0,2,0,2,2,8,7,0.0,1.0,2,492,4.0,5.0,3,0,0,0,0,0,0,0.0,0,8,2007,6,5,145000
956,957,160,2,24.0,1300,2,0.0,1,2,2,1,1,5,5,8,6,6,1980,2,3,6,0.0,2,4,3,3.0,3.0,1.0,4.0,4.0,0,276,6,3,2,5.0,561,0,1229,0,0,1,1,1,2,5,7,3.0,3.0,2,462,4.0,5.0,3,150,0,0,0,0,0,0.0,0,5,2009,6,5,124000
957,958,20,4,70.0,7420,2,0.0,1,2,2,1,1,5,5,6,5,5,1962,5,3,6,0.0,2,4,3,2.0,3.0,1.0,1.0,4.0,0,640,6,3,2,5.0,1057,0,1057,0,0,1,0,1,2,6,7,0.0,3.0,2,576,4.0,5.0,3,0,0,0,0,0,0,0.0,0,4,2007,6,5,132000
958,959,20,4,65.0,8450,2,0.0,1,2,2,1,1,5,5,6,7,5,2003,2,3,14,0.0,3,4,6,3.0,3.0,2.0,6.0,4.0,0,638,6,5,2,5.0,1337,0,1337,1,0,2,0,1,3,6,7,0.0,2.0,2,531,4.0,5.0,3,0,39,0,0,0,0,0.0,0,10,2007,6,5,185000
959,960,160,5,24.0,2572,2,0.0,1,2,2,3,1,5,5,8,7,5,1999,5,3,6,0.0,3,4,6,3.0,3.0,1.0,4.0,4.0,0,92,6,5,2,5.0,696,0,1416,1,0,2,1,1,3,6,7,0.0,1.0,2,484,4.0,5.0,3,0,44,0,0,0,0,0.0,0,5,2010,6,5,155000
